series_id,station,river,network,lat,lon,cat_start,cat_end,donor_series_id,donor_station,donor_river,match_type,match_km,river_agrees,combined_years,tier
31,Diamante,PARANAINF,alturas_prefe,-32.0715615377843,-60.6432219715378,1902-04-25T07:00:00,2026-08-30T00:00:00,,,,,,,124.3,1
26273,Diamante,PARANAINF,alturas_prefe,-32.0715615377843,-60.6432219715378,1902-04-24T00:00:00,2026-08-29T00:00:00,,,,,,,124.3,1
32,Victoria,VICTORIA,alturas_prefe,-32.6558456373673,-60.2195849446607,1964-01-01T09:00:00,2026-08-30T00:00:00,,,,,,,62.7,1
33,San Lorenzo (San Martín),PARANAINF,alturas_prefe,-32.7336256031375,-60.7256705696322,1909-01-02T07:00:00,2026-08-30T00:00:00,,,,,,,117.7,1
26275,San Lorenzo (San Martín),PARANAINF,alturas_prefe,-32.7336256031375,-60.7256705696322,1970-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,56.7,1
26631,Rosario,PARANAINF,alturas_prefe,-32.9432699442268,-60.6308206029857,2015-07-21T00:00:00,2026-08-29T00:00:00,,,,,,,11.1,1
35,Villa Constitución,PARANAINF,alturas_prefe,-33.2354221667103,-60.3091044341421,1974-01-01T07:00:00,2026-08-30T00:00:00,,,,,,,52.7,1
38,San Pedro,PARANAINF,alturas_prefe,-33.6745267329027,-59.6497183332918,1901-01-02T07:00:00,2026-08-30T00:00:00,,,,,,,125.7,1
26281,Baradero,BARADERO,alturas_prefe,-33.8006916108445,-59.4955962110789,1976-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,50.7,1
26282,Zárate,PARANADELASPALMAS,alturas_prefe,-34.0987818311696,-59.0108657589595,1978-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,48.7,1
41,Campana,PARANADELASPALMAS,alturas_prefe,-34.1555854281116,-58.9581750062675,1977-10-24T07:00:00,2026-08-30T00:00:00,,,,,,,48.8,1
26287,Ibicuy,PARANAIBICUY,alturas_prefe,-33.7619777376355,-59.1800594404244,1983-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,43.7,1
47,Martín García,RIODELAPLATA,alturas_prefe,-34.1902896924007,-58.2530455191105,2006-01-01T04:00:00,2026-08-30T00:00:00,,,,,,,20.7,1
48,Guazucito,PARANAGUAZU,alturas_prefe,-34.0166666667,-58.4,2006-01-01T04:00:00,2026-08-30T00:00:00,,,,,,,20.7,1
49,Tigre,LUJAN,alturas_prefe,-34.4159316389634,-58.5779747237367,2006-01-01T04:00:00,2026-08-30T00:00:00,,,,,,,20.7,1
26291,Tigre,LUJAN,alturas_prefe,-34.4159316389634,-58.5779747237367,2006-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,20.7,1
51,Chaná Miní,CHANA,alturas_prefe,-34.2,-58.4833333333,2006-01-01T04:00:00,2026-08-30T00:00:00,,,,,,,20.7,1
52,San Fernando,LUJAN,alturas_prefe,-34.4333333333,-58.55,2006-01-01T04:00:00,2026-08-30T20:45:00,,,,,,,20.7,1
54,Olivos,RIODELAPLATA,alturas_prefe,-34.506666,-58.475863,1999-01-01T04:00:00,2026-08-30T00:00:00,,,,,,,27.7,1
26296,Olivos,RIODELAPLATA,alturas_prefe,-34.506666,-58.475863,1999-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,27.7,1
26652,Puerto Pilcomayo,PARAGUAY,alturas_prefe,-25.3666666666667,-57.65,1970-01-01T00:00:00,2026-08-29T00:00:00,30067,Pilcomayo - Puerto Pilcomayo,Pilcomayo,coords,0.59,NO,56.7,1
58,Bermejo,PARAGUAY,alturas_prefe,-26.92629,-58.506205,1957-02-16T07:00:00,2026-08-30T00:00:00,35887,Paraguay - Puerto Bermejo,Paraguay,coords,0.09,yes,116.7,1
26300,Bermejo,PARAGUAY,alturas_prefe,-26.92629,-58.506205,1970-01-01T00:00:00,2026-08-29T00:00:00,35887,Paraguay - Puerto Bermejo,Paraguay,coords,0.09,yes,116.7,1
60,Pepirí Miní,URUGUAY,alturas_prefe,-27.153744,-53.933149,1984-01-03T06:00:00,2026-08-30T00:00:00,6510,Uruguay - Pepirí Miní­,Uruguay,coords,0.03,yes,42.7,1
26658,El Soberbio,URUGUAY,alturas_prefe,-27.3,-54.2,1980-04-25T00:00:00,2026-08-29T00:00:00,30049,Uruguay - El Soberbio,Uruguay,coords,0.65,yes,46.3,1
64,Panambí,URUGUAY,alturas_prefe,-27.730627,-54.91305,1984-01-03T06:00:00,2026-08-30T00:00:00,,,,,,,42.7,1
26306,Panambí,URUGUAY,alturas_prefe,-27.730627,-54.91305,1984-01-03T00:00:00,2026-08-29T00:00:00,,,,,,,42.7,1
914,San Javier,URUGUAY,alturas_prefe,-27.8833333333333,-55.1333333333333,1923-10-02T07:00:00,2026-08-30T00:00:00,,,,,,,102.9,1
26307,San Javier,URUGUAY,alturas_prefe,-27.8833333333333,-55.1333333333333,1970-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,56.7,1
26662,San Javier,URUGUAY,alturas_prefe,-27.8833333333333,-55.1333333333333,1970-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,56.7,1
66,Puerto Concepción,URUGUAY,alturas_prefe,-28.119193,-55.581369,2006-01-02T04:00:00,2026-08-30T00:00:00,30053,Uruguay - Puerto Concepción,Uruguay,coords,0.06,yes,20.7,1
26308,Puerto Concepción,URUGUAY,alturas_prefe,-28.119193,-55.581369,2006-01-02T00:00:00,2026-08-29T00:00:00,30053,Uruguay - Puerto Concepción,Uruguay,coords,0.06,yes,20.7,1
67,Garruchos,URUGUAY,alturas_prefe,-28.1833333333333,-55.65,1931-01-01T09:00:00,2026-08-30T00:00:00,,,,,,,95.7,1
26309,Garruchos,URUGUAY,alturas_prefe,-28.1833333333333,-55.65,1970-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,56.7,1
26664,Garruchos,URUGUAY,alturas_prefe,-28.1833333333333,-55.65,1970-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,56.7,1
68,Santo Tomé,URUGUAY,alturas_prefe,-28.55,-56.0333333333333,1907-12-02T07:00:00,2026-08-30T00:00:00,6628,Uruguay - Santo Tomé,Uruguay,coords,0.65,yes,118.7,1
70,La Cruz,URUGUAY,alturas_prefe,-29.18062,-56.633977,2006-01-01T04:00:00,2026-08-30T00:00:00,,,,,,,20.7,1
71,Yapeyú,URUGUAY,alturas_prefe,-29.470031,-56.810674,2006-01-01T04:00:00,2026-08-30T00:00:00,,,,,,,20.7,1
921,Paso de los Libres,URUGUAY,alturas_prefe,-29.7166666666667,-57.0833333333333,1908-03-08T07:00:00,2026-08-30T00:00:00,6574,Uruguay - Paso de los Libres,Uruguay,coords,0.31,yes,118.5,1
73,Bompland,URUGUAY,alturas_prefe,-29.872652,-57.332887,2006-01-01T04:00:00,2026-08-30T00:00:00,,,,,,,20.7,1
74,Monte Caseros,URUGUAY,alturas_prefe,-30.25,-57.6333333333333,1905-03-14T07:00:00,2026-08-30T00:00:00,,,,,,,121.5,1
75,Mocoretá,URUGUAY,alturas_prefe,-30.715682,-57.81776,2006-01-01T04:00:00,2026-08-30T00:00:00,,,,,,,20.7,1
77,Salto Grande Arriba,URUGUAY,alturas_prefe,-31.27547,-57.936945,1995-05-01T06:00:00,2026-08-30T00:00:00,,,,,,,31.3,1
926,Salto Grande Arriba,URUGUAY,alturas_prefe,-31.27547,-57.936945,1995-05-01T06:00:00,2026-08-30T00:00:00,,,,,,,31.3,1
26674,Salto Grande Arriba,URUGUAY,alturas_prefe,-31.27547,-57.936945,1995-05-01T00:00:00,2026-08-29T00:00:00,,,,,,,31.3,1
78,Salto Grande Abajo,URUGUAY,alturas_prefe,-31.27547,-57.936945,2006-01-01T04:00:00,2026-08-30T00:00:00,,,,,,,20.7,1
26675,Salto Grande Abajo,URUGUAY,alturas_prefe,-31.27547,-57.936945,2006-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,20.7,1
26321,Concordia,URUGUAY,alturas_prefe,-31.4,-58.0166666666667,1970-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,56.7,1
26322,Colón,URUGUAY,alturas_prefe,-32.2333333333333,-58.1166666666667,1971-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,55.7,1
26323,Concepción del Uruguay,URUGUAY,alturas_prefe,-32.4833333333333,-58.2333333333333,1971-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,55.7,1
82,Campichuelo,URUGUAY,alturas_prefe,-32.70101,-58.1834,1996-03-06T06:00:00,2026-08-30T00:00:00,,,,,,,30.5,1
84,Boca Gualeguaychú,URUGUAY,alturas_prefe,-33.0666666666667,-58.4166666666667,1941-01-01T07:00:00,2026-08-30T00:00:00,,,,,,,85.7,1
26327,Buenos Aires,RIODELAPLATA,alturas_prefe,-34.56108,-58.399288,2006-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,20.7,1
86,La Plata,RIODELAPLATA,alturas_prefe,-34.824196,-57.873546,2006-01-01T04:00:00,2026-08-30T00:00:00,,,,,,,20.7,1
26328,La Plata,RIODELAPLATA,alturas_prefe,-34.824196,-57.873546,2006-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,20.7,1
26684,Yacyretá afluente,PARANAMED,alturas_prefe,-27.482557,-56.727244,2006-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,20.7,1
937,Yacyretá efluente,PARANAMED,alturas_prefe,-27.482557,-56.727244,1994-07-24T06:00:00,2026-08-30T00:00:00,,,,,,,32.1,1
26685,Yacyretá efluente,PARANAMED,alturas_prefe,-27.482557,-56.727244,1994-07-24T00:00:00,2026-08-29T00:00:00,,,,,,,32.1,1
942,Confluencia,PARANAMED,alturas_prefe,-25.592701,-54.593363,2006-01-01T04:00:00,2026-08-30T00:00:00,,,,,,,20.7,1
99,Gualeguaychú,URUGUAY,alturas_prefe,-33.0144444444444,-58.5041666666667,2006-01-01T04:00:00,2026-08-30T00:00:00,,,,,,,20.7,1
3280,Nueva Palmira,Uruguay,alturas_varios,-33.878478,-58.422029,2026-05-24T00:30:00,2026-08-30T21:00:00,,,,,,,0.3,3
3312,Oyarvide,,estaciones_pvnymm,-35.0999984741211,-57.13330078125,2012-02-12T18:45:00,2026-08-30T20:45:00,,,,,,,14.5,1
26394,Oyarvide,,estaciones_pvnymm,-35.0999984741211,-57.13330078125,2012-02-12T00:00:00,2026-08-29T00:00:00,,,,,,,14.5,1
26396,La Plata,,estaciones_pvnymm,-34.8339004516602,-57.8800010681152,2012-02-12T00:00:00,2026-08-29T00:00:00,,,,,,,14.5,1
3344,Atalaya,Río de la Plata,estaciones_shn,-35.015278,-57.536111,2018-05-02T19:45:00,2026-08-30T20:45:00,,,,,,,8.3,3
26427,Pilote Norden,Río de la Plata,estaciones_shn,-34.62625,-57.927417,2012-02-12T00:00:00,2026-08-29T00:00:00,,,,,,,14.5,1
26429,Mar del Plata,Mar Argentino,estaciones_shn,-38.035556,-57.531111,2012-02-12T00:00:00,2026-08-29T00:00:00,,,,,,,14.5,1
3348,Arroyo Las Piedras - Rep. del Líbano,Cuenca Sarandí-Santo Domingo,ina_delta,-34.7383417,-58.3096056,2018-04-06T09:14:20,2026-08-30T21:15:00,,,,,,,8.4,3
26430,Arroyo Las Piedras - Rep. del Líbano,Cuenca Sarandí-Santo Domingo,ina_delta,-34.7383417,-58.3096056,2018-04-06T00:00:00,2026-08-29T00:00:00,,,,,,,8.4,3
3349,Arroyo San Francisco,Cuenca Sarandí-Santo Domingo,ina_delta,-34.7277556,-58.3200389,2018-04-17T09:36:37,2026-08-30T20:45:11,,,,,,,8.4,3
26431,Arroyo San Francisco,Cuenca Sarandí-Santo Domingo,ina_delta,-34.7277556,-58.3200389,2018-04-17T00:00:00,2026-08-29T00:00:00,,,,,,,8.4,3
6060,BarcaGrande,Río de la Plata,puntos_FDelta,-34.1624,-58.3756,2025-08-23T01:00:00,2026-09-03T03:00:00,,,,,,,1.0,3
6063,Correntoso,Río de la Plata,puntos_FDelta,-34.1111,-58.3678,2025-08-23T01:00:00,2026-09-03T03:00:00,,,,,,,1.0,3
6065,LaBarquita,Río de la Plata,puntos_FDelta,-34.2114,-58.3838,2025-08-23T01:00:00,2026-09-03T03:00:00,,,,,,,1.0,3
6066,Lujan,Río de la Plata,puntos_FDelta,-34.4434,-58.5257,2025-08-23T01:00:00,2026-09-03T03:00:00,,,,,,,1.0,3
6067,Mini,Río de la Plata,puntos_FDelta,-34.2289,-58.404,2025-08-23T01:00:00,2026-09-03T03:00:00,,,,,,,1.0,3
6069,SanAntonio,Río de la Plata,puntos_FDelta,-34.4193,-58.5091,2025-08-23T01:00:00,2026-09-03T03:00:00,,,,,,,1.0,3
6070,Sauce,Río de la Plata,puntos_FDelta,-33.9453,-58.4282,2025-08-23T01:00:00,2026-09-03T03:00:00,,,,,,,1.0,3
6071,Uruguay,Río de la Plata,puntos_FDelta,-33.9017,-58.4268,2025-08-23T01:00:00,2026-09-03T03:00:00,,,,,,,1.0,3
6856,Aº Colastiné - Autopista - A01,,sat2,-32.0177777777778,-60.9902777777778,2019-03-28T16:00:00,2026-08-30T18:00:00,123,Autopista,COLASTINE,coords,0.01,unknown,14.9,2
26439,Aº Colastiné - Autopista - A01,,sat2,-32.0177777777778,-60.9902777777778,2019-03-28T00:00:00,2026-08-29T00:00:00,123,Autopista,COLASTINE,coords,0.01,unknown,14.9,2
6764,Paraná - Corrientes,,sat2,-27.4597222222222,-58.8333333333333,2019-01-25T20:15:00,2026-08-30T21:00:00,6611,Paraná - Corrientes,Paraná,coords,0.0,unknown,25.3,2
26441,Paraná - Corrientes,,sat2,-27.4597222222222,-58.8333333333333,2019-01-25T00:00:00,2026-08-29T00:00:00,6611,Paraná - Corrientes,Paraná,coords,0.0,unknown,25.3,2
26442,Paraguay - Pto. Formosa,,sat2,-26.1830555555556,-58.1619444444444,2019-01-25T00:00:00,2026-08-29T00:00:00,6512,Paraguay - Puerto Formosa,Paraguay,coords,0.02,unknown,17.2,2
6955,Segundo (Plujunta) - RP Nº 17,,sat2,-31.0105555555556,-62.7883333333333,2019-01-09T14:00:00,2026-08-30T21:00:00,,,,,,,7.6,3
26445,Segundo (Plujunta) - RP Nº 17,,sat2,-31.0105555555556,-62.7883333333333,2019-01-09T00:00:00,2026-08-29T00:00:00,,,,,,,7.6,3
6857,Aº El Monje - Autopista A01,,sat2,-32.3922222222222,-60.9408333333333,2019-05-07T12:00:00,2026-08-30T20:00:00,29395,Autopista,ELMONJE,coords,0.09,unknown,7.3,3
26448,Atuel - Paso Maroma,,sat2,-36.8425,-66.9952777777778,2019-07-24T00:00:00,2026-08-29T00:00:00,,,,,,,7.1,3
6746,Atuel - Algarrobo del Águila,,sat2,-36.3977777777778,-67.1402777777778,2021-09-01T00:00:00,2026-08-30T20:00:00,,,,,,,5.0,3
6936,Lujan - Lujan,,sat2,-34.5894444444444,-59.1783333333333,2019-03-21T20:30:00,2026-08-30T21:00:00,29864,Puente Jáuregui,LUJAN,coords,0.04,unknown,7.4,3
26454,Lujan - Lujan,,sat2,-34.5894444444444,-59.1783333333333,2019-03-21T00:00:00,2026-08-29T00:00:00,29864,Puente Jáuregui,LUJAN,coords,0.04,unknown,7.4,3
6745,Arrecifes - Arrecifes,,sat2,-34.0866666666667,-60.0072222222222,2019-03-20T10:45:00,2026-08-30T21:00:00,,,,,,,7.4,3
6711,Paraná - Itatí,,sat2,-27.2663888888889,-58.2444444444444,2019-03-19T18:30:00,2026-08-30T21:00:00,29588,Paraná - Itatí,Paraná,coords,0.02,unknown,116.2,2
26459,Paraguay - Pto. Pilcomayo,,sat2,-25.3719444444444,-57.6502777777778,2019-05-26T00:00:00,2026-08-29T00:00:00,30067,Pilcomayo - Puerto Pilcomayo,Pilcomayo,coords,0.01,unknown,7.3,3
6929,De los Patos - La Plateada,,sat2,-31.8552777777778,-69.6605555555556,2021-09-01T00:00:00,2026-08-30T20:00:00,,,,,,,5.0,3
26461,De los Patos - La Plateada,,sat2,-31.8552777777778,-69.6605555555556,2019-04-11T00:00:00,2026-08-29T00:00:00,,,,,,,7.4,3
6845,Salado - Cañada Ancha,,sat2,-35.1975,-69.7672222222222,2021-09-01T00:00:00,2026-08-30T16:00:00,,,,,,,5.0,3
26462,Salado - Cañada Ancha,,sat2,-35.1975,-69.7672222222222,2019-04-11T00:00:00,2026-08-29T00:00:00,,,,,,,7.4,3
6952,Poti Malal - Gendarmería,,sat2,-35.8711111111111,-69.9502777777778,2021-09-01T00:00:00,2026-08-30T16:00:00,,,,,,,5.0,3
26463,Poti Malal - Gendarmería,,sat2,-35.8711111111111,-69.9502777777778,2019-04-11T00:00:00,2026-08-29T00:00:00,,,,,,,7.4,3
6953,Quemquemtreu - Escuela,,sat2,-41.8986111111111,-71.5025,2021-09-01T00:00:00,2026-08-30T20:00:00,6197,QUEMQUEMTREU - ESCUELA Nº 139,Quemquentreu ,coords,0.05,unknown,25.3,2
26475,Iguazú - Perfil Tipo,,sat2,-25.6766666666667,-54.4213888888889,2019-04-18T00:00:00,2026-08-29T00:00:00,30060,Iguazú - Perfil Tipo,Iguazú,coords,0.01,unknown,7.4,3
26476,Miriñay - Paso Ledesma,,sat2,-29.8458333333333,-57.675,2019-06-01T00:00:00,2026-08-29T00:00:00,130,Paso Ledesma,MIRIÑAY,coords,0.05,unknown,25.3,2
6903,Quequen Grande - Necochea,,sat2,-38.4625,-58.7588888888889,2019-04-18T20:00:00,2026-08-30T16:00:00,,,,,,,7.4,3
26486,Colorado - Pichi Mahuida,,sat2,-38.8216666666667,-64.9813888888889,2019-05-22T00:00:00,2026-08-29T00:00:00,,,,,,,7.3,3
6943,Mayo - Paso Mayo,,sat2,-45.6836111111111,-70.2522222222222,2021-09-01T00:00:00,2026-08-28T16:00:00,30030,MAYO - PASO RIO MAYO,RÃ­o Mayo,coords,0.25,unknown,18.7,2
6821,La Leona,,sat2,-49.7972222222222,-72.0641666666667,2021-09-21T20:00:00,2026-08-30T20:00:00,6167,LA LEONA - LA LEONA,La Leona,coords,0.01,unknown,25.3,2
26491,Charles Fhur,,sat2,-50.2522222222222,-71.9077777777778,2019-06-10T00:00:00,2026-08-29T00:00:00,6131,Santa Cruz - Charles Fuhr,Santa Cruz,coords,0.01,unknown,7.2,3
6896,Los Sosa - RP30 km19,,sat2,-27.1008333333333,-65.6361111111111,2019-05-08T16:00:00,2026-08-30T16:00:00,,,,,,,7.3,3
26492,Los Sosa - RP30 km19,,sat2,-27.1008333333333,-65.6361111111111,2019-05-08T00:00:00,2026-08-29T00:00:00,,,,,,,7.3,3
26494,Canal Macapillo,,sat2,-25.4136111111111,-63.9761111111111,2019-05-31T00:00:00,2026-08-29T00:00:00,6337,Canal Macapillo - Macapillo,Canal Macapillo,coords,0.02,unknown,17.2,2
26496,Canal Liag - Quebrachal,,sat2,-25.3452777777778,-64.045,2019-06-20T00:00:00,2026-08-29T00:00:00,6368,JURAMENTO - EL QUEBRACHAL,Juramento,coords,0.16,unknown,24.9,2
26497,Iguazú - Puerto Andresito,,sat2,-25.5905555555556,-53.995,2019-05-24T00:00:00,2026-08-29T00:00:00,6500,Iguazú - Puerto Andresito,Iguazú,coords,0.0,unknown,25.3,2
18612,Iguazú - Puerto Andresito,,sat2,-25.5905555555556,-53.995,2021-11-01T00:00:00,2026-08-29T00:00:00,6500,Iguazú - Puerto Andresito,Iguazú,coords,0.0,unknown,25.3,2
6789,Carrenleufú - Poncho Moro,,sat2,-43.6716666666667,-71.4016666666667,2021-09-22T12:00:00,2026-08-30T16:00:00,170,Ruta Provincial Nº 044,Poncho Moro,coords,0.52,unknown,25.3,2
6876,Desaguadero - Canalejas,,sat2,-35.1686111111111,-66.4963888888889,2021-09-01T00:00:00,2026-08-30T16:00:00,,,,,,,5.0,3
26499,Desaguadero - Canalejas,,sat2,-35.1686111111111,-66.4963888888889,2019-05-24T00:00:00,2026-08-29T00:00:00,,,,,,,7.3,3
6924,Chubut - Ameghino,,sat2,-43.6983333333333,-66.475,2021-09-01T00:00:00,2026-08-30T20:00:00,6377,Chubut - Ameghino,Chubut,coords,0.01,unknown,7.1,3
26500,Chubut - Ameghino,,sat2,-43.6983333333333,-66.475,2019-06-04T00:00:00,2026-08-29T00:00:00,6377,Chubut - Ameghino,Chubut,coords,0.01,unknown,7.2,3
6840,Mendoza - Guido,,sat2,-32.9152777777778,-69.2377777777778,2021-09-01T00:00:00,2026-08-30T16:00:00,,,,,,,5.0,3
26501,Mendoza - Guido,,sat2,-32.9152777777778,-69.2377777777778,2019-04-27T00:00:00,2026-08-29T00:00:00,,,,,,,7.3,3
26503,Dulce - Paso de la Cina,,sat2,-29.795,-62.8061111111111,2019-06-19T00:00:00,2026-08-29T00:00:00,,,,,,,7.2,3
26506,Bermejo - El Colorado,,sat2,-26.3341666666667,-59.3625,2019-07-15T00:00:00,2026-08-29T00:00:00,6521,El Colorado,Bermejo,coords,0.01,unknown,25.3,2
6918,Bermejo - Puerto Velaz,,sat2,-26.6605555555556,-58.6338888888889,2019-07-15T01:00:00,2026-08-29T20:00:00,30064,Bermejo - Puerto Velaz,Bermejo,coords,0.01,unknown,7.1,3
26515,Salado - Pinto,,sat2,-29.1058333333333,-62.5761111111111,2019-07-03T00:00:00,2026-08-29T00:00:00,,,,,,,7.2,3
6806,Aº Batel - Paso Cerrito,,sat2,-29.0311111111111,-58.7883333333333,2019-07-03T09:00:00,2026-08-30T12:00:00,6577,Batel - Paso Cerrito,Batel,coords,0.0,unknown,25.3,2
26516,Aº Batel - Paso Cerrito,,sat2,-29.0311111111111,-58.7883333333333,2019-07-03T00:00:00,2026-08-29T00:00:00,6577,Batel - Paso Cerrito,Batel,coords,0.0,unknown,25.3,2
26517,Corrientes - Los Laureles,,sat2,-29.7572222222222,-59.2172222222222,2019-07-02T00:00:00,2026-08-29T00:00:00,121,Los Laureles,CORRIENTE,coords,0.01,unknown,25.3,2
6775,A° El Soberbio - Pje La Lechuz,,sat2,-27.2572222222222,-54.2355555555556,2019-08-23T20:00:00,2026-08-30T20:00:00,,,,,,,7.0,3
6829,Carcarañá - Pueblo Andino,,sat2,-32.6733333333333,-60.8658333333333,2019-07-05T12:00:00,2026-08-30T21:00:00,118,Pueblo Andino,CARCARAÑA,coords,0.01,unknown,25.3,2
26523,Gualeguay - Villaguay,,sat2,-31.8016666666667,-59.1261111111111,2019-07-05T00:00:00,2026-08-29T00:00:00,853,Villaguay,GUALEGUAY,coords,0.01,unknown,7.2,3
18610,Gualeguay - Villaguay,,sat2,-31.8016666666667,-59.1261111111111,2021-11-01T00:00:00,2026-08-29T00:00:00,853,Villaguay,GUALEGUAY,coords,0.01,unknown,4.8,3
26530,Canal Regulador N°4 - La Pantanosa,,sat2,-34.2580555555556,-61.6386111111111,2019-07-24T00:00:00,2026-08-29T00:00:00,,,,,,,7.1,3
6906,Río Areco - San Antonio de Are,,sat2,-34.2405555555556,-59.4994444444444,2019-07-27T05:00:00,2026-08-30T20:00:00,,,,,,,7.1,3
26532,Río Areco - San Antonio de Are,,sat2,-34.2405555555556,-59.4994444444444,2019-07-27T00:00:00,2026-08-29T00:00:00,,,,,,,7.1,3
26533,Olivia - Olivia,,sat2,-54.7975,-68.2255555555556,2019-07-20T00:00:00,2026-08-29T00:00:00,,,,,,,7.1,3
26538,Atuel - Puesto Ugalde,,sat2,-35.9994444444444,-67.1852777777778,2019-07-23T00:00:00,2026-08-29T00:00:00,,,,,,,7.1,3
26543,Salado - RN Nº02,,sat2,-35.9622222222222,-57.8519444444444,2019-07-24T00:00:00,2026-08-29T00:00:00,,,,,,,7.1,3
6928,De las Vueltas,,sat2,-49.3433333333333,-72.8608333333333,2021-08-31T23:00:00,2026-08-30T17:00:00,29934,De las Vueltas - Parque Nac. los Glaciares,De las Vueltas,coords,0.01,unknown,18.7,2
26547,Senguerr - Nacimiento,,sat2,-44.9583333333333,-71.3419444444444,2019-09-26T00:00:00,2026-08-29T00:00:00,,,,,,,6.9,3
26550,Arenales - La Maroma,,sat2,-25.1538888888889,-65.42,2019-10-15T00:00:00,2026-08-29T00:00:00,,,,,,,6.9,3
8242,Gualjaina - Gualjaina,,sat2,-42.6513888888889,-70.4355555555556,2021-09-01T00:00:00,2026-08-30T20:00:00,6385,GUALJAINA - GUALJAINA,Gualjaina,coords,0.35,unknown,7.1,3
8233,Diamante - La Jaula,,sat2,-34.6686111111111,-69.3163888888889,2021-09-01T00:00:00,2026-08-30T15:00:00,,,,,,,5.0,3
8312,Canal Finca Agropecuaria,,sat2,-25.1608333333333,-64.1058333333333,2019-11-21T01:00:00,2026-08-30T20:00:00,6353,Canal Finca Agropecuaria - Finca Agropecuaria,Canal Finca Agropecuaria,coords,0.02,unknown,17.2,2
26556,Canal Finca Agropecuaria,,sat2,-25.1608333333333,-64.1058333333333,2019-11-21T00:00:00,2026-08-29T00:00:00,6353,Canal Finca Agropecuaria - Finca Agropecuaria,Canal Finca Agropecuaria,coords,0.02,unknown,17.2,2
26557,Juramento - Finca Agropecuari,,sat2,-25.1613888888889,-64.1061111111111,2019-11-21T00:00:00,2026-08-29T00:00:00,6353,Canal Finca Agropecuaria - Finca Agropecuaria,Canal Finca Agropecuaria,coords,0.07,unknown,17.2,2
26561,Aguapey - La Sirena,,sat2,-28.4166666666667,-56.5422222222222,2019-10-16T00:00:00,2026-08-29T00:00:00,319,La Sirena,AGUAPEY,coords,0.01,unknown,25.3,2
9192,Atuel - La Angostura,,sat2,-35.0986111111111,-68.8747222222222,2021-09-01T00:00:00,2026-08-30T20:00:00,,,,,,,5.0,3
26564,Puelo - Hito fronterizo,,sat2,-42.1055555555556,-71.7247222222222,2019-11-18T00:00:00,2026-08-25T00:00:00,6426,PUELO - HITO FRONTERIZO,Puelo,coords,0.0,unknown,7.0,3
9547,Salado - El Arenal,,sat2,-26.3741666666667,-63.7244444444444,2019-10-01T04:00:00,2026-08-30T16:00:00,6309,Salado - El Arenal,Salado,coords,0.01,unknown,16.4,2
9549,Quinto - RP Nº26,,sat2,-34.7627777777778,-63.645,2019-10-01T04:00:00,2026-08-30T16:00:00,,,,,,,6.9,3
9553,Lago Viedma - Lago Viedma,,sat2,-49.3944444444444,-72.8694444444444,2021-09-01T00:00:00,2026-08-30T20:00:00,6132,LAGO VIEDMA - LAGO VIEDMA,Lago Viedma,coords,0.02,unknown,7.1,3
26572,Lago Viedma - Lago Viedma,,sat2,-49.3944444444444,-72.8694444444444,2019-10-01T00:00:00,2026-08-29T00:00:00,6132,LAGO VIEDMA - LAGO VIEDMA,Lago Viedma,coords,0.02,unknown,7.1,3
9542,Miriñay - Paso Mesa,,sat2,-28.9166666666667,-57.2363888888889,2019-10-01T04:00:00,2026-08-30T20:00:00,6586,Miriñay - Paso Mesa,Miriñay,coords,0.15,unknown,15.7,2
26573,Miriñay - Paso Mesa,,sat2,-28.9166666666667,-57.2363888888889,2019-10-01T00:00:00,2026-08-29T00:00:00,6586,Miriñay - Paso Mesa,Miriñay,coords,0.15,unknown,15.7,2
9410,Juramento - Cabra Corral,,sat2,-25.2677777777778,-65.2372222222222,2019-10-13T16:00:00,2026-08-30T16:00:00,,,,,,,6.9,3
9197,Valenzuela - Valle Noble,,sat2,-35.3241666666667,-70.3111111111111,2021-09-01T00:00:00,2026-08-30T20:00:00,,,,,,,5.0,3
26578,Valenzuela - Valle Noble,,sat2,-35.3241666666667,-70.3111111111111,2019-10-22T00:00:00,2026-08-29T00:00:00,,,,,,,6.9,3
9108,Santa Lucia - Santa Lucia,,sat2,-28.9877777777778,-59.0905555555556,2019-10-24T17:00:00,2026-08-30T21:00:00,107,Santa Lucía,SANTALUCIA,coords,0.83,unknown,25.3,2
