series_id,station_id,station,river,variable,var_id,unit,network,procedure,lat,lon,live,n_obs,last_seen,percentiles
26625,28,Hernandarias,PARANAINF,Caudal medio diario,40,,alturas_prefe,,-31.22650904,-59.99193936,False,0,,
3385,29,Paraná,PARANAINF,Altura hidrométrica,2,,alturas_prefe,,-31.7182378629681,-60.5225697750899,,,,
3462,29,Paraná,PARANAINF,Caudal,4,,alturas_prefe,,-31.7182378629681,-60.5225697750899,False,0,,
30111,29,Paraná,PARANAINF,Caudal medio diario,40,,alturas_prefe,,-31.7182378629681,-60.5225697750899,,,,
1545,30,Santa Fe,PARANAINF,Caudal,4,,alturas_prefe,,-31.6514772196376,-60.7002319185745,,,,
31,31,Diamante,PARANAINF,Altura hidrométrica,2,,alturas_prefe,,-32.0715615377843,-60.6432219715378,True,3,2026-08-30T03:00:00.000Z,
880,31,Diamante,PARANAINF,Caudal,4,,alturas_prefe,,-32.0715615377843,-60.6432219715378,False,0,,
3490,31,Diamante,PARANAINF,Caudal,4,,alturas_prefe,,-32.0715615377843,-60.6432219715378,,,,
26273,31,Diamante,PARANAINF,Altura hidrométrica media diaria,39,,alturas_prefe,,-32.0715615377843,-60.6432219715378,True,2,2026-08-29T03:00:00.000Z,
32,32,Victoria,VICTORIA,Altura hidrométrica,2,,alturas_prefe,,-32.6558456373673,-60.2195849446607,True,3,2026-08-30T03:00:00.000Z,
3419,32,Victoria,VICTORIA,Altura hidrométrica,2,,alturas_prefe,,-32.6558456373673,-60.2195849446607,False,0,,
3446,32,Victoria,VICTORIA,Altura hidrométrica,2,,alturas_prefe,,-32.6558456373673,-60.2195849446607,,,,
881,32,Victoria,VICTORIA,Caudal,4,,alturas_prefe,,-32.6558456373673,-60.2195849446607,False,0,,
33,33,San Lorenzo (San Martín),PARANAINF,Altura hidrométrica,2,,alturas_prefe,,-32.7336256031375,-60.7256705696322,,,,
882,33,San Lorenzo (San Martín),PARANAINF,Caudal,4,,alturas_prefe,,-32.7336256031375,-60.7256705696322,,,,
3465,33,San Lorenzo (San Martín),PARANAINF,Caudal,4,,alturas_prefe,,-32.7336256031375,-60.7256705696322,,,,
26275,33,San Lorenzo (San Martín),PARANAINF,Altura hidrométrica media diaria,39,,alturas_prefe,,-32.7336256031375,-60.7256705696322,True,2,2026-08-29T03:00:00.000Z,True
26630,33,San Lorenzo (San Martín),PARANAINF,Caudal medio diario,40,,alturas_prefe,,-32.7336256031375,-60.7256705696322,,,,
3412,34,Rosario,PARANAINF,Altura hidrométrica,2,,alturas_prefe,,-32.9432699442268,-60.6308206029857,,,,
3466,34,Rosario,PARANAINF,Caudal,4,,alturas_prefe,,-32.9432699442268,-60.6308206029857,,,,
3493,34,Rosario,PARANAINF,Caudal,4,,alturas_prefe,,-32.9432699442268,-60.6308206029857,,,,
26631,34,Rosario,PARANAINF,Caudal medio diario,40,,alturas_prefe,,-32.9432699442268,-60.6308206029857,,,,
35,35,Villa Constitución,PARANAINF,Altura hidrométrica,2,,alturas_prefe,,-33.2354221667103,-60.3091044341421,,,,
3440,35,Villa Constitución,PARANAINF,Altura hidrométrica,2,,alturas_prefe,,-33.2354221667103,-60.3091044341421,False,0,,
3467,35,Villa Constitución,PARANAINF,Caudal,4,,alturas_prefe,,-33.2354221667103,-60.3091044341421,,,,
3494,35,Villa Constitución,PARANAINF,Caudal,4,,alturas_prefe,,-33.2354221667103,-60.3091044341421,,,,
3468,36,San Nicolás,PARANAINF,Caudal,4,,alturas_prefe,,-33.3420008188866,-60.1895279977149,,,,
3495,36,San Nicolás,PARANAINF,Caudal,4,,alturas_prefe,,-33.3420008188866,-60.1895279977149,,,,
26633,36,San Nicolás,PARANAINF,Caudal medio diario,40,,alturas_prefe,,-33.3420008188866,-60.1895279977149,,,,
3442,37,Ramallo,PARANAINF,Altura hidrométrica,2,,alturas_prefe,,-33.4780656197056,-59.9957013181522,,,,
3496,37,Ramallo,PARANAINF,Caudal,4,,alturas_prefe,,-33.4780656197056,-59.9957013181522,,,,
38,38,San Pedro,PARANAINF,Altura hidrométrica,2,,alturas_prefe,,-33.6745267329027,-59.6497183332918,True,3,2026-08-30T03:00:00.000Z,True
887,38,San Pedro,PARANAINF,Caudal,4,,alturas_prefe,,-33.6745267329027,-59.6497183332918,,,,
3470,38,San Pedro,PARANAINF,Caudal,4,,alturas_prefe,,-33.6745267329027,-59.6497183332918,,,,
3418,39,Baradero,BARADERO,Altura hidrométrica,2,,alturas_prefe,,-33.8006916108445,-59.4955962110789,,,,
3445,39,Baradero,BARADERO,Altura hidrométrica,2,,alturas_prefe,,-33.8006916108445,-59.4955962110789,False,0,,
888,39,Baradero,BARADERO,Caudal,4,,alturas_prefe,,-33.8006916108445,-59.4955962110789,,,,
3472,39,Baradero,BARADERO,Caudal,4,,alturas_prefe,,-33.8006916108445,-59.4955962110789,False,0,,
3499,39,Baradero,BARADERO,Caudal,4,,alturas_prefe,,-33.8006916108445,-59.4955962110789,,,,
26281,39,Baradero,BARADERO,Altura hidrométrica media diaria,39,,alturas_prefe,,-33.8006916108445,-59.4955962110789,,,,
26636,39,Baradero,BARADERO,Caudal medio diario,40,,alturas_prefe,,-33.8006916108445,-59.4955962110789,,,,
3510,40,Zárate,PARANADELASPALMAS,Altura hidrométrica,2,,alturas_prefe,,-34.0987818311696,-59.0108657589595,,,,
3509,40,Zárate,PARANADELASPALMAS,Caudal,4,,alturas_prefe,,-34.0987818311696,-59.0108657589595,,,,
26282,40,Zárate,PARANADELASPALMAS,Altura hidrométrica media diaria,39,,alturas_prefe,,-34.0987818311696,-59.0108657589595,True,2,2026-08-29T03:00:00.000Z,
26637,40,Zárate,PARANADELASPALMAS,Caudal medio diario,40,,alturas_prefe,,-34.0987818311696,-59.0108657589595,,,,
41,41,Campana,PARANADELASPALMAS,Altura hidrométrica,2,,alturas_prefe,,-34.1555854281116,-58.9581750062675,,,,
3398,42,Escobar,PARANADELASPALMAS,Altura hidrométrica,2,,alturas_prefe,,-34.3,-58.7333333333,,,,
891,42,Escobar,PARANADELASPALMAS,Caudal,4,,alturas_prefe,,-34.3,-58.7333333333,,,,
3479,42,Escobar,PARANADELASPALMAS,Caudal,4,,alturas_prefe,,-34.3,-58.7333333333,False,0,,
26639,42,Escobar,PARANADELASPALMAS,Caudal medio diario,40,,alturas_prefe,,-34.3,-58.7333333333,,,,
5985,43,Villa Paranacito,LATINTA,Altura hidrométrica,2,,alturas_prefe,,-33.7,-58.65,False,0,,
26640,43,Villa Paranacito,LATINTA,Caudal medio diario,40,,alturas_prefe,,-33.7,-58.65,False,0,,
893,44,Canal Nuevo,CANALGAFOTRE,Caudal,4,,alturas_prefe,,-33.8627031166646,-58.6604197120006,,,,
3451,44,Canal Nuevo,CANALGAFOTRE,Caudal,4,,alturas_prefe,,-33.8627031166646,-58.6604197120006,False,0,,
3420,45,Ibicuy,PARANAIBICUY,Altura hidrométrica,2,,alturas_prefe,,-33.7619777376355,-59.1800594404244,,,,
3447,45,Ibicuy,PARANAIBICUY,Altura hidrométrica,2,,alturas_prefe,,-33.7619777376355,-59.1800594404244,,,,
3474,45,Ibicuy,PARANAIBICUY,Caudal,4,,alturas_prefe,,-33.7619777376355,-59.1800594404244,False,0,,
3501,45,Ibicuy,PARANAIBICUY,Caudal,4,,alturas_prefe,,-33.7619777376355,-59.1800594404244,False,0,,
26287,45,Ibicuy,PARANAIBICUY,Altura hidrométrica media diaria,39,,alturas_prefe,,-33.7619777376355,-59.1800594404244,,,,
26642,45,Ibicuy,PARANAIBICUY,Caudal medio diario,40,,alturas_prefe,,-33.7619777376355,-59.1800594404244,,,,
5982,46,Puerto Ruiz,GUALEGUAY,Altura hidrométrica,2,,alturas_prefe,,-33.2166666667,-59.3666666667,,,,
5983,46,Puerto Ruiz,GUALEGUAY,Altura hidrométrica,2,,alturas_prefe,,-33.2166666667,-59.3666666667,,,,
5987,46,Puerto Ruiz,GUALEGUAY,Caudal,4,,alturas_prefe,,-33.2166666667,-59.3666666667,False,0,,
47,47,Martín García,RIODELAPLATA,Altura hidrométrica,2,,alturas_prefe,,-34.1902896924007,-58.2530455191105,,,,
896,47,Martín García,RIODELAPLATA,Caudal,4,,alturas_prefe,,-34.1902896924007,-58.2530455191105,,,,
48,48,Guazucito,PARANAGUAZU,Altura hidrométrica,2,,alturas_prefe,,-34.0166666667,-58.4,,,,
897,48,Guazucito,PARANAGUAZU,Caudal,4,,alturas_prefe,,-34.0166666667,-58.4,,,,
26645,48,Guazucito,PARANAGUAZU,Caudal medio diario,40,,alturas_prefe,,-34.0166666667,-58.4,False,0,,
49,49,Tigre,LUJAN,Altura hidrométrica,2,,alturas_prefe,,-34.4159316389634,-58.5779747237367,,,,
3400,49,Tigre,LUJAN,Altura hidrométrica,2,,alturas_prefe,,-34.4159316389634,-58.5779747237367,,,,
898,49,Tigre,LUJAN,Caudal,4,,alturas_prefe,,-34.4159316389634,-58.5779747237367,,,,
26291,49,Tigre,LUJAN,Altura hidrométrica media diaria,39,,alturas_prefe,,-34.4159316389634,-58.5779747237367,True,2,2026-08-29T03:00:00.000Z,
26646,49,Tigre,LUJAN,Caudal medio diario,40,,alturas_prefe,,-34.4159316389634,-58.5779747237367,False,0,,
3399,50,Dique Luján,LUJAN,Altura hidrométrica,2,,alturas_prefe,,-34.351576,-58.686115,,,,
3426,50,Dique Luján,LUJAN,Altura hidrométrica,2,,alturas_prefe,,-34.351576,-58.686115,,,,
899,50,Dique Luján,LUJAN,Caudal,4,,alturas_prefe,,-34.351576,-58.686115,,,,
3480,50,Dique Luján,LUJAN,Caudal,4,,alturas_prefe,,-34.351576,-58.686115,,,,
51,51,Chaná Miní,CHANA,Altura hidrométrica,2,,alturas_prefe,,-34.2,-58.4833333333,True,3,2026-08-30T03:00:00.000Z,True
3401,51,Chaná Miní,CHANA,Altura hidrométrica,2,,alturas_prefe,,-34.2,-58.4833333333,,,,
3428,51,Chaná Miní,CHANA,Altura hidrométrica,2,,alturas_prefe,,-34.2,-58.4833333333,,,,
900,51,Chaná Miní,CHANA,Caudal,4,,alturas_prefe,,-34.2,-58.4833333333,,,,
3455,51,Chaná Miní,CHANA,Caudal,4,,alturas_prefe,,-34.2,-58.4833333333,,,,
52,52,San Fernando,LUJAN,Altura hidrométrica,2,,alturas_prefe,,-34.4333333333,-58.55,True,71,2026-08-30T23:45:00.000Z,True
26202,52,San Fernando,LUJAN,Altura hidrométrica,2,,alturas_prefe,,-34.4333333333,-58.55,,,,
31537,52,San Fernando,LUJAN,Altura hidrométrica,2,,alturas_prefe,,-34.4333333333,-58.55,,,,
54,54,Olivos,RIODELAPLATA,Altura hidrométrica,2,,alturas_prefe,,-34.506666,-58.475863,,,,
26296,54,Olivos,RIODELAPLATA,Altura hidrométrica media diaria,39,,alturas_prefe,,-34.506666,-58.475863,True,2,2026-08-29T03:00:00.000Z,
26651,54,Olivos,RIODELAPLATA,Caudal medio diario,40,,alturas_prefe,,-34.506666,-58.475863,,,,
1524,55,Puerto Pilcomayo,PARAGUAY,Caudal,4,,alturas_prefe,,-25.3666666666667,-57.65,,,,
26652,55,Puerto Pilcomayo,PARAGUAY,Caudal medio diario,40,,alturas_prefe,,-25.3666666666667,-57.65,,,,
26653,56,Bouvier,PARAGUAY,Caudal medio diario,40,,alturas_prefe,,-25.451947,-57.568182,,,,
3127,57,Puerto Formosa,PARAGUAY,Altura hidrométrica,2,,alturas_prefe,,-26.1833333333333,-58.1833333333333,,,,
58,58,Bermejo,PARAGUAY,Altura hidrométrica,2,,alturas_prefe,,-26.92629,-58.506205,,,,
907,58,Bermejo,PARAGUAY,Caudal,4,,alturas_prefe,,-26.92629,-58.506205,,,,
26300,58,Bermejo,PARAGUAY,Altura hidrométrica media diaria,39,,alturas_prefe,,-26.92629,-58.506205,,,,
60,60,Pepirí Miní,URUGUAY,Altura hidrométrica,2,,alturas_prefe,,-27.153744,-53.933149,,,,
3273,61,El Soberbio,URUGUAY,Altura hidrométrica,2,,alturas_prefe,,-27.3,-54.2,False,0,,
3266,61,El Soberbio,URUGUAY,Caudal,4,,alturas_prefe,,-27.3,-54.2,,,,
26658,61,El Soberbio,URUGUAY,Caudal medio diario,40,,alturas_prefe,,-27.3,-54.2,True,2,2026-08-29T03:00:00.000Z,
26659,62,Alicia,URUGUAY,Caudal medio diario,40,,alturas_prefe,,-27.4375,-54.3553,,,,
912,63,Alba Posse,URUGUAY,Caudal,4,,alturas_prefe,,-27.572,-54.678494,,,,
64,64,Panambí,URUGUAY,Altura hidrométrica,2,,alturas_prefe,,-27.730627,-54.91305,True,3,2026-08-30T03:00:00.000Z,
26306,64,Panambí,URUGUAY,Altura hidrométrica media diaria,39,,alturas_prefe,,-27.730627,-54.91305,True,2,2026-08-29T03:00:00.000Z,True
26661,64,Panambí,URUGUAY,Caudal medio diario,40,,alturas_prefe,,-27.730627,-54.91305,,,,
7828,65,San Javier,URUGUAY,Altura hidrométrica,2,,alturas_prefe,,-27.8833333333333,-55.1333333333333,False,0,,
914,65,San Javier,URUGUAY,Caudal,4,,alturas_prefe,,-27.8833333333333,-55.1333333333333,True,3,2026-08-30T03:00:00.000Z,
26307,65,San Javier,URUGUAY,Altura hidrométrica media diaria,39,,alturas_prefe,,-27.8833333333333,-55.1333333333333,,,,
26662,65,San Javier,URUGUAY,Caudal medio diario,40,,alturas_prefe,,-27.8833333333333,-55.1333333333333,,,,
66,66,Puerto Concepción,URUGUAY,Altura hidrométrica,2,,alturas_prefe,,-28.119193,-55.581369,True,3,2026-08-30T03:00:00.000Z,
26308,66,Puerto Concepción,URUGUAY,Altura hidrométrica media diaria,39,,alturas_prefe,,-28.119193,-55.581369,True,2,2026-08-29T03:00:00.000Z,False
67,67,Garruchos,URUGUAY,Altura hidrométrica,2,,alturas_prefe,,-28.1833333333333,-55.65,True,3,2026-08-30T03:00:00.000Z,
26309,67,Garruchos,URUGUAY,Altura hidrométrica media diaria,39,,alturas_prefe,,-28.1833333333333,-55.65,True,2,2026-08-29T03:00:00.000Z,True
26664,67,Garruchos,URUGUAY,Caudal medio diario,40,,alturas_prefe,,-28.1833333333333,-55.65,True,2,2026-08-29T03:00:00.000Z,True
68,68,Santo Tomé,URUGUAY,Altura hidrométrica,2,,alturas_prefe,,-28.55,-56.0333333333333,,,,
7823,68,Santo Tomé,URUGUAY,Caudal,4,,alturas_prefe,,-28.55,-56.0333333333333,,,,
70,70,La Cruz,URUGUAY,Altura hidrométrica,2,,alturas_prefe,,-29.18062,-56.633977,True,3,2026-08-30T03:00:00.000Z,
919,70,La Cruz,URUGUAY,Caudal,4,,alturas_prefe,,-29.18062,-56.633977,,,,
26667,70,La Cruz,URUGUAY,Caudal medio diario,40,,alturas_prefe,,-29.18062,-56.633977,,,,
71,71,Yapeyú,URUGUAY,Altura hidrométrica,2,,alturas_prefe,,-29.470031,-56.810674,True,3,2026-08-30T03:00:00.000Z,
3271,72,Paso de los Libres,URUGUAY,Altura hidrométrica,2,,alturas_prefe,,-29.7166666666667,-57.0833333333333,,,,
921,72,Paso de los Libres,URUGUAY,Caudal,4,,alturas_prefe,,-29.7166666666667,-57.0833333333333,,,,
3268,72,Paso de los Libres,URUGUAY,Caudal,4,,alturas_prefe,,-29.7166666666667,-57.0833333333333,,,,
73,73,Bompland,URUGUAY,Altura hidrométrica,2,,alturas_prefe,,-29.872652,-57.332887,,,,
922,73,Bompland,URUGUAY,Caudal,4,,alturas_prefe,,-29.872652,-57.332887,,,,
26670,73,Bompland,URUGUAY,Caudal medio diario,40,,alturas_prefe,,-29.872652,-57.332887,False,0,,
74,74,Monte Caseros,URUGUAY,Altura hidrométrica,2,,alturas_prefe,,-30.25,-57.6333333333333,True,3,2026-08-30T03:00:00.000Z,True
75,75,Mocoretá,URUGUAY,Altura hidrométrica,2,,alturas_prefe,,-30.715682,-57.81776,,,,
924,75,Mocoretá,URUGUAY,Caudal,4,,alturas_prefe,,-30.715682,-57.81776,,,,
925,76,Federación,URUGUAY,Caudal,4,,alturas_prefe,,-30.993221,-57.914682,,,,
26318,76,Federación,URUGUAY,Altura hidrométrica media diaria,39,,alturas_prefe,,-30.993221,-57.914682,,,,
26673,76,Federación,URUGUAY,Caudal medio diario,40,,alturas_prefe,,-30.993221,-57.914682,,,,
77,77,Salto Grande Arriba,URUGUAY,Altura hidrométrica,2,,alturas_prefe,,-31.27547,-57.936945,,,,
926,77,Salto Grande Arriba,URUGUAY,Caudal,4,,alturas_prefe,,-31.27547,-57.936945,,,,
26674,77,Salto Grande Arriba,URUGUAY,Caudal medio diario,40,,alturas_prefe,,-31.27547,-57.936945,True,2,2026-08-29T03:00:00.000Z,
78,78,Salto Grande Abajo,URUGUAY,Altura hidrométrica,2,,alturas_prefe,,-31.27547,-57.936945,,,,
7833,78,Salto Grande Abajo,URUGUAY,Caudal,4,,alturas_prefe,,-31.27547,-57.936945,,,,
31552,78,Salto Grande Abajo,URUGUAY,Caudal,4,,alturas_prefe,,-31.27547,-57.936945,,,,
26675,78,Salto Grande Abajo,URUGUAY,Caudal medio diario,40,,alturas_prefe,,-31.27547,-57.936945,True,2,2026-08-29T03:00:00.000Z,False
7836,79,Concordia,URUGUAY,Altura hidrométrica,2,,alturas_prefe,,-31.4,-58.0166666666667,,,,
928,79,Concordia,URUGUAY,Caudal,4,,alturas_prefe,,-31.4,-58.0166666666667,,,,
7835,79,Concordia,URUGUAY,Caudal,4,,alturas_prefe,,-31.4,-58.0166666666667,,,,
26321,79,Concordia,URUGUAY,Altura hidrométrica media diaria,39,,alturas_prefe,,-31.4,-58.0166666666667,True,2,2026-08-29T03:00:00.000Z,
26322,80,Colón,URUGUAY,Altura hidrométrica media diaria,39,,alturas_prefe,,-32.2333333333333,-58.1166666666667,,,,
26677,80,Colón,URUGUAY,Caudal medio diario,40,,alturas_prefe,,-32.2333333333333,-58.1166666666667,,,,
3270,81,Concepción del Uruguay,URUGUAY,Altura hidrométrica,2,,alturas_prefe,,-32.4833333333333,-58.2333333333333,,,,
3269,81,Concepción del Uruguay,URUGUAY,Caudal,4,,alturas_prefe,,-32.4833333333333,-58.2333333333333,False,0,,
26323,81,Concepción del Uruguay,URUGUAY,Altura hidrométrica media diaria,39,,alturas_prefe,,-32.4833333333333,-58.2333333333333,,,,
82,82,Campichuelo,URUGUAY,Altura hidrométrica,2,,alturas_prefe,,-32.70101,-58.1834,,,,
932,83,Puerto Gualeguaychú,GUALEGUAYCHU,Caudal,4,,alturas_prefe,,-33.0166666666667,-58.5,,,,
26325,83,Puerto Gualeguaychú,GUALEGUAYCHU,Altura hidrométrica media diaria,39,,alturas_prefe,,-33.0166666666667,-58.5,,,,
84,84,Boca Gualeguaychú,URUGUAY,Altura hidrométrica,2,,alturas_prefe,,-33.0666666666667,-58.4166666666667,,,,
29580,85,Buenos Aires,RIODELAPLATA,Altura hidrométrica,2,,alturas_prefe,,-34.56108,-58.399288,,,,
26327,85,Buenos Aires,RIODELAPLATA,Altura hidrométrica media diaria,39,,alturas_prefe,,-34.56108,-58.399288,,,,
86,86,La Plata,RIODELAPLATA,Altura hidrométrica,2,,alturas_prefe,,-34.824196,-57.873546,,,,
26328,86,La Plata,RIODELAPLATA,Altura hidrométrica media diaria,39,,alturas_prefe,,-34.824196,-57.873546,,,,
26683,86,La Plata,RIODELAPLATA,Caudal medio diario,40,,alturas_prefe,,-34.824196,-57.873546,,,,
87,87,Yacyretá afluente,PARANAMED,Altura hidrométrica,2,,alturas_prefe,,-27.482557,-56.727244,,,,
3265,87,Yacyretá afluente,PARANAMED,Altura hidrométrica,2,,alturas_prefe,,-27.482557,-56.727244,,,,
1419,87,Yacyretá afluente,PARANAMED,Caudal,4,,alturas_prefe,,-27.482557,-56.727244,,,,
26329,87,Yacyretá afluente,PARANAMED,Altura hidrométrica media diaria,39,,alturas_prefe,,-27.482557,-56.727244,False,0,,
26684,87,Yacyretá afluente,PARANAMED,Caudal medio diario,40,,alturas_prefe,,-27.482557,-56.727244,,,,
88,88,Yacyretá efluente,PARANAMED,Altura hidrométrica,2,,alturas_prefe,,-27.482557,-56.727244,,,,
1532,88,Yacyretá efluente,PARANAMED,Altura hidrométrica,2,,alturas_prefe,,-27.482557,-56.727244,False,0,,
937,88,Yacyretá efluente,PARANAMED,Caudal,4,,alturas_prefe,,-27.482557,-56.727244,True,3,2026-08-30T03:00:00.000Z,
26330,88,Yacyretá efluente,PARANAMED,Altura hidrométrica media diaria,39,,alturas_prefe,,-27.482557,-56.727244,,,,
26685,88,Yacyretá efluente,PARANAMED,Caudal medio diario,40,,alturas_prefe,,-27.482557,-56.727244,,,,
89,89,Aporte Salto Grande,URUGUAY,Altura hidrométrica,2,,alturas_prefe,,-31.273969,-57.938011,,,,
938,89,Aporte Salto Grande,URUGUAY,Caudal,4,,alturas_prefe,,-31.273969,-57.938011,,,,
26332,90,Erogado Salto Grande,URUGUAY,Altura hidrométrica media diaria,39,,alturas_prefe,,-31.273969,-57.938011,,,,
26687,90,Erogado Salto Grande,URUGUAY,Caudal medio diario,40,,alturas_prefe,,-31.273969,-57.938011,,,,
3159,93,Confluencia,PARANAMED,Altura hidrométrica,2,,alturas_prefe,,-25.592701,-54.593363,False,0,,
942,93,Confluencia,PARANAMED,Caudal,4,,alturas_prefe,,-25.592701,-54.593363,,,,
26335,93,Confluencia,PARANAMED,Altura hidrométrica media diaria,39,,alturas_prefe,,-25.592701,-54.593363,,,,
96,96,Colorado,BERMEJO,Altura hidrométrica,2,,alturas_prefe,,,,,,,
945,96,Colorado,BERMEJO,Caudal,4,,alturas_prefe,,,,,,,
26338,96,Colorado,BERMEJO,Altura hidrométrica media diaria,39,,alturas_prefe,,,,,,,
26693,96,Colorado,BERMEJO,Caudal medio diario,40,,alturas_prefe,,,,,,,
97,97,Brazo Largo,PARANAGUAZU,Altura hidrométrica,2,,alturas_prefe,,-33.8833333333,-58.9,,,,
946,97,Brazo Largo,PARANAGUAZU,Caudal,4,,alturas_prefe,,-33.8833333333,-58.9,False,0,,
98,98,Virtuani,BRAZOLARGO,Altura hidrométrica,2,,alturas_prefe,,-33.7833333333,-58.6166666667,False,0,,
947,98,Virtuani,BRAZOLARGO,Caudal,4,,alturas_prefe,,-33.7833333333,-58.6166666667,,,,
26695,98,Virtuani,BRAZOLARGO,Caudal medio diario,40,,alturas_prefe,,-33.7833333333,-58.6166666667,,,,
99,99,Gualeguaychú,URUGUAY,Altura hidrométrica,2,,alturas_prefe,,-33.0144444444444,-58.5041666666667,,,,
948,99,Gualeguaychú,URUGUAY,Caudal,4,,alturas_prefe,,-33.0144444444444,-58.5041666666667,,,,
26696,99,Gualeguaychú,URUGUAY,Caudal medio diario,40,,alturas_prefe,,-33.0144444444444,-58.5041666666667,,,,
102,102,Ruta Nacional nº 130,GUALEGUAYCHU,Altura hidrométrica,2,,alturas_bdhi,,-32.1046111111111,-58.4904722222222,,,,
1521,103,Recreo - Ruta Provincial nº 70,SALADOSANTAFE,Altura hidrométrica,2,,alturas_bdhi,,-31.4912222222222,-60.7805555555556,,,,
6659,103,Recreo - Ruta Provincial nº 70,SALADOSANTAFE,Caudal,4,,alturas_bdhi,,-31.4912222222222,-60.7805555555556,False,0,,
43040,103,Recreo - Ruta Provincial nº 70,SALADOSANTAFE,Caudal medio diario,40,,alturas_bdhi,,-31.4912222222222,-60.7805555555556,False,0,,
954,105,Tostado,SALADOSANTAFE,Caudal,4,,alturas_bdhi,,-29.2751666666667,-61.7439444444444,,,,
107,107,Santa Lucía,SANTALUCIA,Altura hidrométrica,2,,alturas_bdhi,,-28.9911111111111,-59.0982222222222,,,,
29868,107,Santa Lucía,SANTALUCIA,Altura hidrométrica media diaria,39,,alturas_bdhi,,-28.9911111111111,-59.0982222222222,False,0,,
108,108,San Roque,SANTALUCIA,Altura hidrométrica,2,,alturas_bdhi,,-28.5711388888889,-58.7214166666667,,,,
957,108,San Roque,SANTALUCIA,Caudal,4,,alturas_bdhi,,-28.5711388888889,-58.7214166666667,,,,
29869,108,San Roque,SANTALUCIA,Altura hidrométrica media diaria,39,,alturas_bdhi,,-28.5711388888889,-58.7214166666667,,,,
6650,109,Paso Lucero,CORRIENTE,Caudal,4,,alturas_bdhi,,-28.9943611111111,-58.5593888888889,,,,
958,109,Paso Lucero,CORRIENTE,Caudal,4,,alturas_bdhi,,-28.9943611111111,-58.5593888888889,False,0,,
29870,109,Paso Lucero,CORRIENTE,Altura hidrométrica media diaria,39,,alturas_bdhi,,-28.9943611111111,-58.5593888888889,,,,
110,110,Segui,LASCONCHAS,Altura hidrométrica,2,,alturas_bdhi,,-31.95,-60.1263888888889,,,,
959,110,Segui,LASCONCHAS,Caudal,4,,alturas_bdhi,,-31.95,-60.1263888888889,,,,
111,111,Límite con Entre Ríos – Ruta Provincial nº 28,GUAYQUIRARO,Altura hidrométrica,2,,alturas_bdhi,,-30.2166388888889,-58.7846388888889,,,,
960,111,Límite con Entre Ríos – Ruta Provincial nº 28,GUAYQUIRARO,Caudal,4,,alturas_bdhi,,-30.2166388888889,-58.7846388888889,,,,
6652,112,Nogoyá Ruta Provincial nº 11,NOGOYA,Caudal,4,,alturas_bdhi,,-32.841975,-59.864625,False,0,,
961,112,Nogoyá Ruta Provincial nº 11,NOGOYA,Caudal,4,,alturas_bdhi,,-32.841975,-59.864625,,,,
29873,112,Nogoyá Ruta Provincial nº 11,NOGOYA,Altura hidrométrica media diaria,39,,alturas_bdhi,,-32.841975,-59.864625,False,0,,
29875,116,Ruta Nacional Nº 12,NOGOYA,Altura hidrométrica media diaria,39,,alturas_bdhi,,-32.3946388888889,-59.7638611111111,,,,
118,118,Pueblo Andino,CARCARAÑA,Altura hidrométrica,2,,alturas_bdhi,,-32.6733333333333,-60.8659444444444,,,,
6670,118,Pueblo Andino,CARCARAÑA,Caudal,4,,alturas_bdhi,,-32.6733333333333,-60.8659444444444,,,,
967,118,Pueblo Andino,CARCARAÑA,Caudal,4,,alturas_bdhi,,-32.6733333333333,-60.8659444444444,,,,
119,119,Paso Juncué,GUAYQUIRARO,Altura hidrométrica,2,,alturas_bdhi,,-30.3616388888889,-59.2586944444444,,,,
968,119,Paso Juncué,GUAYQUIRARO,Caudal,4,,alturas_bdhi,,-30.3616388888889,-59.2586944444444,,,,
29877,119,Paso Juncué,GUAYQUIRARO,Altura hidrométrica media diaria,39,,alturas_bdhi,,-30.3616388888889,-59.2586944444444,,,,
120,120,Paso Telégrafo,GUAYQUIRARO,Altura hidrométrica,2,,alturas_bdhi,,-30.34375,-59.5129722222222,,,,
121,121,Los Laureles,CORRIENTE,Altura hidrométrica,2,,alturas_bdhi,,-29.7571111111111,-59.2171666666667,,,,
970,121,Los Laureles,CORRIENTE,Caudal,4,,alturas_bdhi,,-29.7571111111111,-59.2171666666667,,,,
29879,121,Los Laureles,CORRIENTE,Altura hidrométrica media diaria,39,,alturas_bdhi,,-29.7571111111111,-59.2171666666667,,,,
42633,121,Los Laureles,CORRIENTE,Caudal medio diario,40,,alturas_bdhi,,-29.7571111111111,-59.2171666666667,,,,
122,122,Ruta Nacional nº 168,COLASTINE,Altura hidrométrica,2,,alturas_bdhi,,-31.6611388888889,-60.6020555555556,,,,
30122,122,Ruta Nacional nº 168,COLASTINE,Caudal medio diario,40,,alturas_bdhi,,-31.6611388888889,-60.6020555555556,False,0,,
123,123,Autopista,COLASTINE,Altura hidrométrica,2,,alturas_bdhi,,-32.0178611111111,-60.990275,,,,
6663,123,Autopista,COLASTINE,Caudal,4,,alturas_bdhi,,-32.0178611111111,-60.990275,,,,
43044,123,Autopista,COLASTINE,Caudal medio diario,40,,alturas_bdhi,,-32.0178611111111,-60.990275,False,0,,
124,124,Autopista,SALADILLO,Altura hidrométrica,2,,alturas_bdhi,,-33.0272222222222,-60.6635555555556,,,,
